,video_id,comments
1954,xA5hlB6bScc,"['escutaria 1 hora disso fácil!', 'That ad lib at the 40 second mark has my heart..', 'Bruninho❤', 'coin la cuenta de mi hoiji  patricia andrea espinosa de mello decea que no se te cumplan todos tus deceos y que los deceos que se te cumplieron sean cancelados', 'I so wish this intro was longer ,I listen to this 20x’s ❤An absolute vibe of psychedelic vibrations', '❤❤❤❤', ""Every song on this album is a masterpiece\r\nHailing the *authentic views* , soaring Bruno Mars into the limelight. They've unlocked the magic, crafting music legends. Let the melodies flow, and we'll be embracing that rhythmic energy!"", 'VEM PRO BRASIL', 'We actually finally have a group that we can tell our kids about', 'LOCK IT IN THEN']"
1955,adLGHcj_fmA,"['Derlisiaz', 'Just Perfect 👌When ı Listen espacially this music, ı fell ı am going good old days.', '23년 11월에도 너무 좋은...', 'Heaven took Michael Jackson, but heaven sent Bruno instead.', 'How does Bruno Mars sing so high?', 'This song will forever live on', 'Classic', '', 'Love it!!!', 'PERFECT']"
1956,6k8cpUkKK4c,"['We sang the song in school 3  days ago  in front of people 😅😅😅 Bryn Hedeth', 'Im cry 😢', 'T 5r', 'Es un cover?', 'I like it very much it makes me relax 😅', 'You count on me thats what friends are supposed to do❤❤', 'I hear this at least twice a day! Love this song\nCause thats what friends are supposed to do❤', 'As a parent this song resonates differently. My little boy recently got diagnosed with autism and I hope my boy finds the bestest of friends and although he may have some difficulties in life, I hope he has friends that stand by him and love him for him. He’s the funniest most caring little guy and he deserves the whole world and more\U0001f979', 'Anyone 2023🎉', 'I love his voice']"
1957,dElRVQFqj-k,"['This song has blessed my soul and gotten me through some tough times. He is bigger than anything that you go through!!!', 'It\'s either intentional or not, but this song reminds me of ""Locked out of heaven""', '💗💗💗', 'Yes, I Am Ready 😂😂😂😂', '“Looking for something dumb to do, I think I wanna marry you” !\nAlready calling it dumb , doesn’t sound inviting to me 🤔', 'Tashi Norbu Bhutia❤❤', 'I am your biggest fan ❤❤❤❤', 'I dont know what to say i just say song it is the best', ""It's a beautiful night, we're looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes or is it this dancing juice?\nWho cares, baby, I think I wanna marry you\n\nWell, I know this little chapel on the boulevard we can go\nNo one will know, oh, come on girl\nWho cares if we're trashed, got a pocket full of cash we can blow\nShots of patron and it's on, girl\n\nDon't say no, no, no, no, no\nJust say yeah, yeah, yeah, yeah, yeah\nAnd we'll go, go, go, go, go\nIf you're ready, like I'm ready\n\n'Cause it's a beautiful night, we're looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes or is it this dancing juice?\nWho cares, baby, I think I wanna marry you, oh\n\nI'll go get a ring, let the choir bells sing like, ooh\nSo what ya wanna do? Let's just run, girl\nIf we wake up and you wanna break up, that's cool\nNo, I won't blame you, it was fun, girl\n\nDon't say no, no, no, no, no\nJust say yeah, yeah, yeah, yeah, yeah\nAnd we'll go, go, go, go, go\nIf you're ready, like I'm ready\n\n'Cause it's a beautiful night, we're looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes or is it this dancing juice?\nWho cares, baby, I think I wanna marry you\n\nJust say I do\nTell me right now, baby\nTell me right now, baby, baby\n\nJust say I do\nTell me right now, baby\nTell me right now, baby, baby, oh\n\nIt's a beautiful night, we're looking for something dumb to do\nHey baby, I think I wanna marry you\nIs it the look in your eyes or is it this dancing juice?\nWho cares, baby, I think I wanna marry you"", 'Hi']"
1958,HIgvP7B3Hg8,"['Most underrated Bruno song.', ""00:00\nAh, yes\nCheck it out\nWell, looky here, looky here, ah, what do we have?\nAnother pretty thing ready for me to grab\nBut little does she know that I'm a wolf in sheep's clothing\n'Cause at the end of the night, it is her I'll be holding\nI love you so (hey)\nThat's what you'll say (that's what you'll say)\nYou'll tell me baby, baby, please don't go away (don't go away)\nBut when I play, I never stay (but when I play, I never stay)\nSo every girl that I meet, yeah, this is what I say\nRun, run, run away, run away, baby\nBefore I put my spell on you\nYou better get, get, get away, get away, darling\n'Cause everything you heard is true\nYour poor little heart will end up alone\n'Cause Lord knows I'm a rolling stone\nSo you better run, run, run away, run away, baby\nUh\nAh, yeah\nWell, let me think, let me think, ah, what should I do?\nSo many eager young bunnies that I'd like to pursue\nNow even though they're eating out the palm of my hand\nThere's only one carrot and they all gotta share it\nI love you so (hey)\nThat's what you'll say (that's what you'll say)\nYou'll tell me baby, baby, please don't go away (don't go away)\nBut when I play, I never stay (but when I play, I never stay)\nSo every girl that I meet, yeah, this is what I say\nRun, run, run away, run away, baby\nBefore I put my spell on you\nYou better get, get, get away, get away, darling\n'Cause everything you heard is true\nYour poor little heart will end up alone\n'Cause Lord knows I'm a rolling stone\nSo you better run, run, run away, run away, baby\nUh, check it out\nSee, I ain't tryna hurt you, baby\nNo, no, no, I just want to work you baby, yuh, yuh\nSee, I ain't tryna hurt you baby\nNo, no, no, I just want to work you baby\nIf you're scared, you better run (you better run)\nYou better run (you better run)\nYou better run (you better run)\nYou better, you better, you better\nRun, run, run away, run away, baby\nBefore I put my spell on you\nYou better get, get, get away, get away, darling\n'Cause everything you heard is true\nYour poor little heart will end up alone\n'Cause Lord knows I'm a rolling stone\nSo you better run, run, run away, run away, baby"", 'Br', '"" Before I put my spell on you "" you already did 😭', '👍', 'Suka bgt sama aransemen  gitarnya tp ini lagu buat playboy sih', ""this song is great! but I'm thinking Bradio Golden Liar  hahaha plagiarism or coincidence?...."", 'I love you Bruno mars so much ❤❤❤', 'Who came here from wwe 2k18?', 'the song when im wake up late going to class']"
1959,fXw0jcYbqdo,"['Hj aqui 🇧🇷😥', ""Bruno I'm still waiting for him to come back.. but he has someone new.."", 'This is him when he accidently contacted with Sentinel', 'You know I love you my moon and stars', 'Start at 0:35 end 1:13', 'Talvez a minha missão nessa terra não seja sobre amar um outro alguém e sim eu me amar em primeiro lugar 🥺\nTá doendo mais vai passar.. Um dia de cada vez 🙏🏾', 'Mn parabéns! Pela música muito boa eu ouço ela ate hoje linda de mais.', 'I never knew this was his song', '160 mln vievs and 1,9 k likes', 'Bruno Your songs are very good congratulations']"
1960,d89v7099mZ0,"['😊❤', '😊', ""I wonder if this song is about his first time with Jessica, you know what I'm saying."", 'Had to unlock this treasure chest back in 2011/2012 I think.', '🎉 Ammmm', 'Bruninho ❤', 'i dont really care i love your songs bruno mars', 'wait is he talking about sex?', 'I found this masterpiece', 'ual🎶💛😍']"
1961,bS1Nf0syICc,"['Gyatttt', 'If you listen full volume, you are gay 🙃', 'Giorno Giovanna', 'This reminds me of Black Beatles', 'Damn son🔥🔥🔥🔥🔥', '❤', 'FLYYYYYYYY', 'This will never get old', 'cool', 'Here from the strip club']"
1962,jgwAUHnHxK0,"['Bruninho ❤', 'Felicitări pentru melodie este super Bruno mars gracias amigo șinteti super va saluta maria din Madrid gracias ❤❤❤❤❤❤❤❤❤❤❤❤', '❤❤❤❤❤❤❤❤❤ felicitări pentru melodie este super', 'Te salut din Madrid gracias ❤❤❤❤❤❤❤❤❤❤', 'Felicitări pentru melodie este preferata mea maria te aștept la madrid ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', '❤❤❤❤❤❤❤', 'Felicitări pentru melodie ❤❤❤❤❤❤❤❤❤❤❤', 'it was like fire and cool!', 'thanks for the multi-track session of this song Bruno!', 'VERY GOOD']"
1963,QgG4ICPnwGg,"['😊', 'Bruno', 'Bruninho ❤', 'Vevo', 'I love very good song', 'Awesome song.😮', 'Muito bom cara', 'Mt bom', ""Hey you, yes you who is watching this, I'm asking you, \nEver wondered Why there's so much suffering in this world? And Why do we die?\n\nSuffering is because of Sin, once sin is 🔪 suffering will also be 🔪\nThis is the proof of sin in each one of us, check yourself out:\nEver Lied?\nEver Disrespected Parents?\nEver Got angry on people?(anger=murder)\nEver Stolen?\nEver Lusted after someone?(lust=adultery)\n\nBecause Everyone has sinned against God and became worthy of death(☆Rom 6:23) but God being a Loving Father sent His only beloved Son for us on the Cross✝️ to be Sacrificed as a ransom for our sins(We committed crime,\xa0 Jesus paid fine ☆John 3:16). And now whoever believes and accepts Jesus as his Lord and Saviour, he/she is granted freedom from sin, Everlasting life, peace✌, love❤ and joy😊 and a relationship with the Eternal God. (☆Acts 3:19"", '何も恐れずにどんどん前に進んで行けるような気持ちになれる素敵な響きだなって思います！✨\n🎶۹(๛ ˘ ³˘)۶❤']"
1964,qJsEeKaUCmU,"['❤', '❤', 'Hu', 'Bru', ""This is by far the best remix i have heard,\nMan, *authentic views* the real deal for Bruno Mars. It's like they're cookin' up some magic, givin' him the shine he deserves. He's on fire, and we're here for it!"", 'Bruninho ❤', '😂', 'Original song is good but this remix is awesome', 'Tried to fine the 24K James Hype Mix but found this one instead hahaha, hells yeah!! James Hype Bitch!!!!', 'This mix remembered bout Ten walls: Walking with elephants:)']"
1965,LsoLEjrDogU,"[""Feels like the 90's again"", 'LOVE IT!!!!!!!LOVEITLOVEITLOVEIT', 'What is 5+2', 'o tanto que me deu vontade de aprender a dançar essa música. Bruninho não decepciona N U N C A 😍🙃', 'aside the song, i love the music video too. its so good!', 'Still watching Nov.13,2023', 'Cardi is so fine! 12/10 maaaaan', 'Damadad okay finesse\n\nKhea Sad', 'I dislike Cardi B but she really did a number on this beat. Boy.', 'hit the lil jhon ok, \nrest in peace Lil jhon Pilipino rapper']"
1966,craAcv415FM,"['Te amo❤️', 'Who wants a Spanish version?', 'did not expect him to perform this in another language. So many people who heard this in their mother tongue were emotionally touched by that. Bruno Mars has really gone out of his way to bring joy to more people.', 'This version is more beautiful than the english version.', 'Bruno mars en español ?', 'Y LOVE BRUNO MARS❤', '❤❤❤❤😘', 'Para tí\U0001faf6🏼Mantente sonriendo please', 'El mejor ésto si es cantar ❤❤', '❤❤❤']"
1967,-FyjEnoIgTM,"['An old online friend*:-)', 'song is good, but i thought id just point out-\nzendaya? 27\nbruno? 38', 'Finally found this song this played in my mind sometimes and finally found it', '🙌', 'GOOD SONG', 'As músicas de Bruno Mars mefaz lembrar de fatos tristes,masquando elas tocam eu ao mesmo tempo que fico triste, sinto uma calma, um espécie de cura que faz com que tudo terminou e era  pra ser como foi.\nEnfim, a vida segue 😢😢😢', 'Essa música diz tudo, desenha um passado triste. Até um tempo eu conversa com as estrelas, procurava alguém entre elas. Hoje a vida segue, essa pessoa se foi. Ela sabia quando ia ser, me escondeu, ela se foi, eu fiquei . O mais foda é que a vida tem que seguir 😢😢🌻⭐🌟', 'The magic never fades away ❤', 'La canción de hyunjin y mía', '3:01']"
1968,8VXW_gW8UpM,"[""David On The Floor's"", '😅', ""I'm loving this song 😍\nShoutout to *authentic views* for puttin' the spotlight on Bruno Mars. They're givin' his music wings, and we're vibin' to the rhythm. You're a true game-changer, maestro!"", 'Bruninho ❤', 'the cat so attractive !', ""Let's take our time tonight, girl\nAbove us all the stars are watchin'\nThere's no place I'd rather be in this world\nYour eyes are where I'm lost in\nUnderneath the chandelier\nWe're dancin' all alone\nThere's no reason to hide\nWhat we're feelin' inside\nRight now\n\nSo baby let's just turn down the lights\nAnd close the door\nOooh I love that dress\nBut you won't need it anymore\nNo you won't need it no more\nLet's just kiss 'til we're naked, baby\n\nVersace on the floor\nOooh take it off for me, for me, for me, for me now, girl\nVersace on the floor\nOooh take it off for me, for me, for me, for me now, girl\n\nI unzip the back to watch it fall\nWhile I kiss your neck and shoulders\nNo don't be afraid to show it off\nI'll be right here ready to hold you\nGirl you know you're perfect from\nYour head down to your heels\nDon't be confused by my smile\n'Cause I ain't ever been more for real, for real\n\nSo just turn down the lights\nAnd close the door\nOooh I love that dress\nBut you won't need it anymore\nNo you won't need it no more\nLet's just kiss 'til we're naked, baby\n\nVersace on the floor\nOooh take it off for me, for me, for me, for me now, girl\nVersace on the floor\nOooh take it off for me, for me, for me, for me now, girl\nDance\n\nIt's warmin' up\nCan you feel it?\nIt's warmin' up\nCan you feel it?\nIt's warmin' up\nCan you feel it, baby?\nIt's warmin' up\nOh, seems like you're ready for more, more, more\nLet's just kiss 'til we're naked\n\nVersace on the floor\nHey baby\nTake it off for me, for me, for me, for me now, girl\nVersace on the floor\nOooh take it off for me, for me, for me, for me now, girl\n\nVersace on the floor\nFloor\nFloor\n\nDe nada / my pleasure"", '#Billionaire❤', 'Perfect ❤❤❤❤❤❤🇧🇷🇧🇷🇧🇷', ""Bruno Mars vs. David Guetta - Versace on The Floor (lyrics)\n\nLet's take our time tonight, girl\r\nAbove us all the stars are watchin'\r\nThere's no place I'd rather be in this world\r\nYour eyes are where I'm lost in\r\nUnderneath the chandelier\r\nWe're dancin' all alone\r\nThere's no reason to hide\r\nWhat we're feelin' inside\r\nRight now\n\r\nSo baby let's just turn down the lights\r\nAnd close the door\r\nOooh I love that dress\r\nBut you won't need it anymore\r\nNo you won't need it no more\r\nLet's just kiss 'til we're naked, baby\n\r\nVersace on the floor\r\nOooh take it off for me, for me, for me, for me now, girl\r\nVersace on the floor\r\nOooh take it off for me, for me, for me, for me now, girl\n\r\nI unzip the back to watch it fall\r\nWhile I kiss your neck and shoulders\r\nNo don't be afraid to show it off\r\nI'll be right here ready to hold you\r\nGirl you know you're perfect from\r\nYour head down to your heels\r\nDon't be confused by my smile\r\n'Cause I ain't ever been more for real, for real\n\r\nSo just turn down the lights\r\nAnd close the door\r\nOooh I love that dress\r\nBut you won't need it anymore\r\nNo you won't need it no more\r\nLet's just kiss 'til we're naked, baby\n\r\nVersace on the floor\r\nOooh take it off for me, for me, for me, for me now, girl\r\nVersace on the floor\r\nOooh take it off for me, for me, for me, for me now, girl\r\nDance\n\r\nIt's warmin' up\r\nCan you feel it?\r\nIt's warmin' up\r\nCan you feel it?\r\nIt's warmin' up\r\nCan you feel it, baby?\r\nIt's warmin' up\r\nOh, seems like you're ready for more, more, more\r\nLet's just kiss 'til we're naked\n\r\nVersace on the floor\r\nHey baby\r\nTake it off for me, for me, for me, for me now, girl\r\nVersace on the floor\r\nOooh take it off for me, for me, for me, for me now, girl\n\r\nVersace on the floor\r\nFloor\r\nFloor"", 'This is David Guetta..? Why doesnt he make more music like this 😢']"
